LAST SEEN   TYPE      REASON                 OBJECT                                                             MESSAGE
23m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                              Deleted pod: product-service-646fd4c8b8-wpstb
23m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 3; reason: All metrics below target
23m         Normal    Killing                pod/product-service-646fd4c8b8-b4xcj                               Stopping container product-service
23m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                              Deleted pod: product-service-646fd4c8b8-b4xcj
23m         Warning   Unhealthy              pod/product-service-646fd4c8b8-b4xcj                               Readiness probe failed: Get "http://10.244.2.151:8002/ready": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
23m         Normal    SuccessfulDelete       replicaset/product-service-646fd4c8b8                              Deleted pod: product-service-646fd4c8b8-vgpws
23m         Normal    Killing                pod/product-service-646fd4c8b8-vgpws                               Stopping container product-service
23m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 2; reason: All metrics below target
23m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 1; reason: All metrics below target
23m         Normal    Killing                pod/product-service-646fd4c8b8-99pjk                               Stopping container product-service
22m         Normal    KEDAScalersStarted     scaledobject/product-service-keda                                  Scaler prometheus is built
21m         Warning   ScaledObjectDeleted    scaledobject/product-service-keda                                  ScaledObject was deleted
21m         Normal    KEDAScalersStopped     scaledobject/product-service-keda                                  Stopped scalers watch
19m         Normal    KEDAScalersStarted     scaledobject/product-service-keda                                  Scaler prometheus is built
19m         Normal    KEDAScalersStarted     scaledobject/product-service-keda                                  Started scalers watch
19m         Normal    ScaledObjectReady      scaledobject/product-service-keda                                  ScaledObject is ready for scaling
18m         Normal    Scheduled              pod/k6-load-test-spike-product-service-k1-spike-rep1-zrs47         Successfully assigned ecommerce/k6-load-test-spike-product-service-k1-spike-rep1-zrs47 to aks-userpool-16719200-vmss000010
18m         Normal    SuccessfulCreate       job/k6-load-test-spike-product-service-k1-spike-rep1               Created pod: k6-load-test-spike-product-service-k1-spike-rep1-zrs47
18m         Normal    Pulling                pod/k6-load-test-spike-product-service-k1-spike-rep1-zrs47         Pulling image "grafana/k6:latest"
18m         Normal    Pulled                 pod/k6-load-test-spike-product-service-k1-spike-rep1-zrs47         Successfully pulled image "grafana/k6:latest" in 2.37s (2.37s including waiting). Image size: 36750082 bytes.
18m         Normal    Created                pod/k6-load-test-spike-product-service-k1-spike-rep1-zrs47         Created container: k6
18m         Normal    Started                pod/k6-load-test-spike-product-service-k1-spike-rep1-zrs47         Started container k6
17m         Normal    Scheduled              pod/product-service-646fd4c8b8-l9gdw                               Successfully assigned ecommerce/product-service-646fd4c8b8-l9gdw to aks-userpool-16719200-vmss000011
17m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 3; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: product-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
17m         Normal    ScalingReplicaSet      deployment/product-service                                         Scaled up replica set product-service-646fd4c8b8 from 1 to 3
17m         Normal    SuccessfulCreate       replicaset/product-service-646fd4c8b8                              Created pod: product-service-646fd4c8b8-fqngt
17m         Normal    Scheduled              pod/product-service-646fd4c8b8-fqngt                               Successfully assigned ecommerce/product-service-646fd4c8b8-fqngt to aks-userpool-16719200-vmss000011
17m         Normal    Pulling                pod/product-service-646fd4c8b8-fqngt                               Pulling image "ecommerce.azurecr.io/product-service:latest"
17m         Normal    Started                pod/product-service-646fd4c8b8-l9gdw                               Started container product-service
17m         Normal    Created                pod/product-service-646fd4c8b8-l9gdw                               Created container: product-service
17m         Normal    Pulled                 pod/product-service-646fd4c8b8-l9gdw                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 308ms (308ms including waiting). Image size: 114682246 bytes.
17m         Normal    Pulled                 pod/product-service-646fd4c8b8-fqngt                               Successfully pulled image "ecommerce.azurecr.io/product-service:latest" in 308ms (308ms including waiting). Image size: 114682246 bytes.
17m         Normal    Created                pod/product-service-646fd4c8b8-fqngt                               Created container: product-service
17m         Normal    Pulling                pod/product-service-646fd4c8b8-l9gdw                               Pulling image "ecommerce.azurecr.io/product-service:latest"
17m         Normal    Started                pod/product-service-646fd4c8b8-fqngt                               Started container product-service
14m         Warning   Unhealthy              pod/product-service-646fd4c8b8-l9gdw                               Liveness probe failed: Get "http://10.244.1.124:8002/health": context deadline exceeded (Client.Timeout exceeded while awaiting headers)
14m         Normal    ScalingReplicaSet      deployment/product-service                                         Scaled up replica set product-service-646fd4c8b8 from 3 to 5
14m         Normal    SuccessfulRescale      horizontalpodautoscaler/keda-hpa-product-service-keda              New size: 5; reason: external metric s0-prometheus(&LabelSelector{MatchLabels:map[string]string{scaledobject.keda.sh/name: product-service-keda,},MatchExpressions:[]LabelSelectorRequirement{},}) above target
