LAST SEEN   TYPE      REASON                         OBJECT                                                                MESSAGE
14m         Normal    Started                        pod/auth-service-88b4cd688-q9bjs                                      Started container auth-service
14m         Normal    Pulling                        pod/auth-service-88b4cd688-q9bjs                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
14m         Normal    Scheduled                      pod/auth-service-88b4cd688-765bl                                      Successfully assigned ecommerce/auth-service-88b4cd688-765bl to aks-userpool-16719200-vmss000011
14m         Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 3; reason: pods metric http_requests_per_second above target
14m         Normal    SuccessfulCreate               replicaset/auth-service-88b4cd688                                     Created pod: auth-service-88b4cd688-765bl
14m         Normal    Pulling                        pod/auth-service-88b4cd688-765bl                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
14m         Normal    Started                        pod/auth-service-88b4cd688-765bl                                      Started container auth-service
14m         Normal    Pulled                         pod/auth-service-88b4cd688-765bl                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 120ms (120ms including waiting). Image size: 129968897 bytes.
14m         Normal    Created                        pod/auth-service-88b4cd688-765bl                                      Created container: auth-service
11m         Normal    Pulled                         pod/auth-service-88b4cd688-dgcgx                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 136ms (136ms including waiting). Image size: 129968897 bytes.
11m         Normal    Pulling                        pod/auth-service-88b4cd688-dgcgx                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
11m         Normal    ScalingReplicaSet              deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 3 to 4
11m         Normal    Created                        pod/auth-service-88b4cd688-dgcgx                                      Created container: auth-service
11m         Normal    Started                        pod/auth-service-88b4cd688-dgcgx                                      Started container auth-service
11m         Normal    Scheduled                      pod/auth-service-88b4cd688-dgcgx                                      Successfully assigned ecommerce/auth-service-88b4cd688-dgcgx to aks-userpool-16719200-vmss000010
11m         Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 4; reason: pods metric http_requests_per_second above target
10m         Normal    ScalingReplicaSet              deployment/auth-service                                               Scaled up replica set auth-service-88b4cd688 from 4 to 5
10m         Normal    Pulling                        pod/auth-service-88b4cd688-lshtd                                      Pulling image "ecommerce.azurecr.io/auth-service:latest"
10m         Normal    Scheduled                      pod/auth-service-88b4cd688-lshtd                                      Successfully assigned ecommerce/auth-service-88b4cd688-lshtd to aks-userpool-16719200-vmss000011
10m         Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 5; reason: pods metric http_requests_per_second above target
10m         Normal    Started                        pod/auth-service-88b4cd688-lshtd                                      Started container auth-service
10m         Normal    Created                        pod/auth-service-88b4cd688-lshtd                                      Created container: auth-service
10m         Normal    Pulled                         pod/auth-service-88b4cd688-lshtd                                      Successfully pulled image "ecommerce.azurecr.io/auth-service:latest" in 154ms (154ms including waiting). Image size: 129968897 bytes.
3m52s       Normal    SuccessfulRescale              horizontalpodautoscaler/auth-service-hpa-custom                       New size: 4; reason: All metrics below target
3m51s       Normal    SuccessfulDelete               replicaset/auth-service-88b4cd688                                     Deleted pod: auth-service-88b4cd688-lshtd
